Gname,Site,Year,Season,Rep,Location,PH,Country,AMY,DTF,DTH,FTP,YLD
Salt001,SanMateoPRStn,2011,DS,R2,Davao,92.3198056708,11.9875066103,4.932915923,5.32814002,4.5102278808,5.2278797356,7.3035799082
Salt002,SanMateoPRStn,2011,DS,R2,Davao,107.9754145155,11.7604519573,5.4968456434,4.3070939201,5.0615917854,4.3832094074,7.0991831168
Salt003,SanMateoPRStn,2011,DS,R2,Davao,89.2946998887,12.3077743876,5.0357200971,3.8809357858,3.0383116733,4.8825098394,6.8199948348
Salt004,SanMateoPRStn,2011,DS,R2,Davao,96.4507295913,12.6616345867,4.8493710456,3.8491621643,4.6811799167,4.3052830564,6.6813282348
Salt005,SanMateoPRStn,2011,DS,R2,Davao,95.7799293732,12.9149321266,4.7082696922,5.0778842936,3.7428035325,6.4246145038,8.4798096312
Salt006,SanMateoPRStn,2011,DS,R2,Davao,74.1542595126,12.5306722037,4.8311504096,3.4078609389,6.2742122511,6.5577147581,9.375365861
Salt007,SanMateoPRStn,2011,DS,R2,Davao,90.9706764766,11.5624634293,5.2992404416,6.6836564243,3.7978530744,3.4449276584,6.3812635809
Salt008,SanMateoPRStn,2011,DS,R2,Davao,119.7019241462,12.4557613307,5.8613724893,5.9541937115,4.4672803775,6.2453905301,7.5866515399
Salt009,SanMateoPRStn,2011,DS,R2,Davao,102.5415188633,12.2482460677,5.5502867552,4.8299648052,4.4462152031,4.4505652286,6.5131668929
Salt010,SanMateoPRStn,2011,DS,R2,Davao,106.3686595065,11.9169832162,5.5145353921,5.5711149687,4.9170838999,5.7852621159,7.5298369455
Salt011,SanMateoPRStn,2011,DS,R2,Davao,104.2743269999,12.4518215688,5.5442630278,3.6943551168,5.7359867009,6.3235714114,8.6323351128
Salt012,SanMateoPRStn,2011,DS,R2,Davao,100.7907052664,11.7778256077,4.3873568835,4.5308720978,5.7219096111,5.4159101877,9.4764719356
Salt013,SanMateoPRStn,2011,DS,R2,Davao,94.9487089253,10.57193954,5.4191230073,6.0584729401,4.5575701374,2.9560413221,7.9596021353
Salt014,SanMateoPRStn,2011,DS,R2,Davao,104.1631076462,10.9847266852,4.0714072516,5.8213031285,4.3561169758,4.7048531951,7.5470964811
Salt015,SanMateoPRStn,2011,DS,R2,Davao,126.9800255979,12.054609581,4.5289529441,5.0749688839,4.9449925543,5.1589427187,8.1722063128
Salt016,SanMateoPRStn,2011,DS,R2,Davao,104.4037702476,14.3089776193,5.4680264887,5.4303409065,4.350985296,6.0824863876,7.1045924733
Salt017,SanMateoPRStn,2011,DS,R2,Davao,103.4753613741,12.6215304142,5.4694271416,5.0573421665,5.7859807678,5.9211556779,7.6858249544
Salt018,SanMateoPRStn,2011,DS,R2,Davao,84.8720990574,11.4205814749,4.2756946892,4.0727812402,5.1852715754,4.7792756071,8.5888079819
Salt019,SanMateoPRStn,2011,DS,R2,Davao,99.9666987405,11.8633587925,4.5189534284,5.5587801752,5.0950615053,5.945503854,7.3603468561
Salt020,SanMateoPRStn,2011,DS,R2,Davao,96.8819689132,12.91281842,6.4931105099,4.852729365,6.0995911398,3.4372241448,11.3163268178
Salt021,SanMateoPRStn,2011,DS,R2,Davao,82.1950867135,13.2903315405,4.6422345532,4.6658082003,6.740541955,4.1753581514,10.6651001693
Salt022,SanMateoPRStn,2011,DS,R2,Davao,111.2757222472,11.2292644882,5.3279739884,7.5373967767,5.4322246178,5.6756746886,8.1819214474
Salt023,SanMateoPRStn,2011,DS,R2,Davao,93.2865430299,12.415396313,4.5246782472,5.5336472645,4.6559691641,5.9806486513,7.7138338106
Salt024,SanMateoPRStn,2011,DS,R2,Davao,82.388645994,12.1773821237,4.569240345,6.1257712337,5.2560782254,5.2181447298,8.0880282719
Salt025,SanMateoPRStn,2011,DS,R2,Davao,89.437975603,13.0912988646,2.6378908468,6.1696858978,5.4896360986,5.4138483443,7.970057957
Salt026,SanMateoPRStn,2011,DS,R2,Davao,99.7198922003,11.3226820601,5.6978774964,4.0116764661,6.550383101,3.232035016,8.821075226
Salt027,SanMateoPRStn,2011,DS,R2,Davao,96.2871800658,13.8075896043,5.4341916092,5.3647259232,4.2175048267,4.2934158696,7.9015838932
Salt028,SanMateoPRStn,2011,DS,R2,Davao,94.7994836544,11.8673849758,7.1800831521,4.8797053632,4.9884593413,4.3908917489,7.8622194835
Salt029,SanMateoPRStn,2011,DS,R2,Davao,94.27218897,14.0047426119,3.9021897606,4.2606608084,5.4280896732,5.3019105164,8.6667910825
Salt030,SanMateoPRStn,2011,DS,R2,Davao,108.3860501575,12.460431582,4.8966415383,4.4223497932,5.3551539344,4.6976573672,7.6593507074
Salt031,SanMateoPRStn,2011,DS,R2,Davao,96.1951792712,12.2781134711,5.6452155781,5.3406373183,4.5566515615,5.3717187201,7.8321651586
Salt032,SanMateoPRStn,2011,DS,R2,Davao,109.9733647562,12.5982289499,4.9338144057,3.847975207,6.18294262,5.1858411096,7.6900596308
Salt033,SanMateoPRStn,2011,DS,R2,Davao,101.0047924618,9.2535114971,7.061464678,5.6663791845,4.5187424835,4.5994483727,8.7396310601
Salt034,SanMateoPRStn,2011,DS,R2,Davao,105.4402327922,12.3863016434,5.0781231962,7.871600368,4.8077603039,6.115424835,7.580096366
Salt035,SanMateoPRStn,2011,DS,R2,Davao,93.6347773843,13.3583949524,4.7416020545,4.3694394492,4.3292088953,3.4523906987,7.6505396031
Salt036,SanMateoPRStn,2011,DS,R2,Davao,103.9565797625,11.8699313583,5.911492017,4.6140115162,6.0055758835,4.0423895592,7.4782308405
Salt037,SanMateoPRStn,2011,DS,R2,Davao,116.1224371891,13.5289434263,5.6264583185,4.4611538475,6.7038200964,3.7873540477,8.0883562759
Salt038,SanMateoPRStn,2011,DS,R2,Davao,110.6735683118,11.6836379014,5.3888313905,4.2832179569,6.0157874278,5.1806845544,7.8528721042
Salt039,SanMateoPRStn,2011,DS,R2,Davao,99.9325900109,10.5753115405,5.964551602,3.07729512,4.811120743,6.0591812794,8.0106534926
Salt040,SanMateoPRStn,2011,DS,R2,Davao,87.4930074304,11.2582770536,5.9577925072,5.8315784438,6.0888434519,4.0752993156,7.3023781358
Salt041,SanMateoPRStn,2011,DS,R2,Davao,100.3909633688,12.338634949,5.4239416635,5.1840521508,5.2102683854,4.7581758075,8.4192860879
Salt042,SanMateoPRStn,2011,DS,R2,Davao,109.5098502434,9.9297368758,5.5750398224,3.7610139745,3.844517132,5.8001929323,7.9939067829
Salt043,SanMateoPRStn,2011,DS,R2,Davao,100.2188884249,13.2053451513,6.3708715235,5.7289980433,4.6262397994,6.1182334662,7.9547257162
Salt044,SanMateoPRStn,2011,DS,R2,Davao,94.0124596142,11.9145796502,3.8345815557,2.956805772,4.523535335,4.5259978296,7.0653921009
Salt045,SanMateoPRStn,2011,DS,R2,Davao,81.859612078,12.0536742898,6.6521854492,4.2892360463,4.9371476604,4.9192246694,7.6714390609
Salt046,SanMateoPRStn,2011,DS,R2,Davao,86.9386382443,12.5726206624,7.0254157186,5.7823936452,4.0513771183,4.7273026936,8.565740349
Salt047,SanMateoPRStn,2011,DS,R2,Davao,89.4814065677,13.5301791475,6.156358681,6.4669095741,5.3884775556,4.4564488769,7.115077173
Salt048,SanMateoPRStn,2011,DS,R2,Davao,103.6857832036,12.4419068705,4.94161275,4.7054399655,2.1387309036,3.8507681335,7.6556205807
Salt049,SanMateoPRStn,2011,DS,R2,Davao,100.4497692888,11.6018941748,5.9122743986,4.2003370533,6.1129395063,6.2854078972,8.4957358601
Salt050,SanMateoPRStn,2011,DS,R2,Davao,100.373665873,12.0174388773,5.373276796,5.4901168174,4.1386680937,5.6057212771,9.4229332967
Salt051,SanMateoPRStn,2011,DS,R2,Davao,94.6822782876,11.1042135175,5.9757091884,6.3937780854,5.1524547424,5.6225475161,7.8266253382
Salt052,SanMateoPRStn,2011,DS,R2,Davao,107.4961997397,11.937556657,5.4803654951,4.4140621522,4.181508712,6.012501566,7.3478764394
Salt053,SanMateoPRStn,2011,DS,R2,Davao,87.9374927835,11.6719925344,5.500922296,5.1602688619,7.0766895162,5.1746380731,10.1546759046
Salt054,SanMateoPRStn,2011,DS,R2,Davao,83.7914048196,12.5225880446,4.0236602957,4.9981432811,6.035413792,6.6912582759,10.3969039128
Salt055,SanMateoPRStn,2011,DS,R2,Davao,92.3018114196,11.6678592037,4.8956351709,3.685447272,3.4877977435,2.5832748015,8.7534124579
Salt056,SanMateoPRStn,2011,DS,R2,Davao,98.1595255559,12.9858909486,3.257070041,4.3534628298,3.387110682,4.2897528446,9.6459289073
Salt057,SanMateoPRStn,2011,DS,R2,Davao,94.6807752155,13.0811165256,4.8285470926,7.4022800875,5.173165338,4.817407073,7.4104490139
Salt058,SanMateoPRStn,2011,DS,R2,Davao,99.6658492399,14.3265626514,5.7050580083,4.8208066002,4.3340915801,6.075490484,8.8451879324
Salt059,SanMateoPRStn,2011,DS,R2,Davao,114.7590131683,12.0282947464,5.3726885976,5.4665758637,5.1560792246,3.4444091995,6.73616854
Salt060,SanMateoPRStn,2011,DS,R2,Davao,113.5322243336,11.1577146645,4.2890769988,4.0784492538,4.1992033732,3.7903340412,10.8091478618
Salt061,SanMateoPRStn,2011,DS,R2,Davao,91.3518086999,11.5083290761,3.6491552842,6.9140439705,5.697122841,4.8612113327,7.6940271764
Salt062,SanMateoPRStn,2011,DS,R2,Davao,92.6511233877,11.0683598504,3.007604356,5.0449788599,4.6736153818,4.5496419939,6.7351159474
Salt063,SanMateoPRStn,2011,DS,R2,Davao,114.8887612891,12.6654440227,5.9982165364,4.6246780409,4.949018948,3.2867320857,7.7981127413
Salt064,SanMateoPRStn,2011,DS,R2,Davao,91.5452831587,10.8054385058,6.2114010869,4.5167937922,4.8027263471,5.7233389348,6.7886143467
Salt065,SanMateoPRStn,2011,DS,R2,Davao,95.9226948565,13.0752198128,4.2315912207,4.4346916094,2.8724956878,4.2653267378,8.448041704
Salt066,SanMateoPRStn,2011,DS,R2,Davao,104.0818264796,13.0000091445,4.5020533514,3.1077083576,6.6989483199,5.5087442559,7.5548144128
Salt067,SanMateoPRStn,2011,DS,R2,Davao,95.5920192122,11.1039082917,4.6210162691,4.1530412013,4.0913481587,5.3929763253,7.9266370063
Salt068,SanMateoPRStn,2011,DS,R2,Davao,103.7966131796,15.6077057247,3.8055299935,5.240168879,5.4448233939,5.8887834534,7.0927820256
Salt069,SanMateoPRStn,2011,DS,R2,Davao,100.8968823491,12.8346074451,4.2630524736,5.3872258437,6.1822044,5.7814037622,7.5392325609
Salt070,SanMateoPRStn,2011,DS,R2,Davao,118.1360938486,11.6549193695,6.3218586424,3.8230103512,3.9681983806,4.7340845702,6.1009951214
Salt071,SanMateoPRStn,2011,DS,R2,Davao,97.8999567801,12.0505846029,4.1676079281,5.4802676584,5.4815804734,4.8499039938,7.8876605571
Salt072,SanMateoPRStn,2011,DS,R2,Davao,112.4432433981,12.2215992771,3.7573107656,6.0800921212,4.2726892305,4.6217818922,7.2583738215
Salt073,SanMateoPRStn,2011,DS,R2,Davao,102.505406414,11.7214913282,2.5335575816,4.8760022055,4.1033709056,3.7934823275,6.3849130875
Salt074,SanMateoPRStn,2011,DS,R2,Davao,92.2087933405,13.1746214007,5.1410292207,4.6565425848,5.2204631522,5.5308471138,7.5960224956
Salt075,SanMateoPRStn,2011,DS,R2,Davao,99.9102456328,11.3225681465,3.8202598421,4.1507363407,5.7538848624,5.9227254122,8.0718423137
Salt076,SanMateoPRStn,2011,DS,R2,Davao,93.0895143076,12.6503372678,5.6185509414,3.744507163,5.7578397295,4.5380201161,8.5950438006
Salt077,SanMateoPRStn,2011,DS,R2,Davao,97.3050201431,10.9252438344,6.0472777482,4.7762959862,4.7602443333,6.1975683445,8.8952088769
Salt078,SanMateoPRStn,2011,DS,R2,Davao,86.5760654781,11.7613982287,5.5548820866,6.9361969043,7.6341006825,6.7435049216,8.048783575
Salt079,SanMateoPRStn,2011,DS,R2,Davao,109.4112014996,12.3996686411,3.0498049622,4.2399840546,3.0307744964,5.7200141133,8.6016662427
Salt080,SanMateoPRStn,2011,DS,R2,Davao,88.6482485735,10.7250505494,6.4347968303,5.1358645199,6.0888245538,4.1352804955,7.7058417253
Salt081,SanMateoPRStn,2011,DS,R2,Davao,88.5621837554,11.4707564704,4.7645588646,5.5154319704,6.0470357156,6.6038154292,7.4062609244
Salt082,SanMateoPRStn,2011,DS,R2,Davao,105.8063134993,12.5132741289,5.013430357,5.3536892998,5.1596706468,5.3922654199,9.8951666366
Salt083,SanMateoPRStn,2011,DS,R2,Davao,106.8752872184,13.698076359,5.8592005754,7.0779724566,4.9824130457,3.4971228236,8.0605664513
Salt084,SanMateoPRStn,2011,DS,R2,Davao,101.9897997777,11.2599752177,2.9491589183,5.5542043686,5.3759760345,4.5653842384,6.2950251491
Salt085,SanMateoPRStn,2011,DS,R2,Davao,99.5521490963,12.9980754693,3.2343697335,4.1484215223,5.2237222044,6.0336279356,7.0829605849
Salt086,SanMateoPRStn,2011,DS,R2,Davao,81.6050783071,12.0594774896,6.5733804034,4.3725912653,4.5295330344,5.5280102673,8.0384252431
Salt087,SanMateoPRStn,2011,DS,R2,Davao,115.74588151,12.4319945819,4.3862946819,2.7793596627,4.7055320471,7.4114171883,8.1680731714
Salt088,SanMateoPRStn,2011,DS,R2,Davao,105.7388606687,12.0038253596,4.1313501112,5.0695883479,4.1078750158,4.2637167808,8.2400822801
Salt089,SanMateoPRStn,2011,DS,R2,Davao,99.8312129514,10.4515244293,5.6287817506,4.9847542231,5.0664432728,5.1486886931,6.9744175487
Salt090,SanMateoPRStn,2011,DS,R2,Davao,72.8177098049,11.9977028317,4.7145606903,3.4064729534,4.22872636,6.3098551188,8.7467675834
Salt091,SanMateoPRStn,2011,DS,R2,Davao,97.8277924851,10.6393245971,5.5701724249,4.6797185707,3.4533420184,6.7606278187,7.1126697447
Salt092,SanMateoPRStn,2011,DS,R2,Davao,102.6870667046,10.6740466146,6.1257278337,4.534562474,5.7324194671,5.0009462657,7.0191638243
Salt093,SanMateoPRStn,2011,DS,R2,Davao,94.2007239908,11.8071743674,5.281887119,3.5460790487,6.4733631603,5.7602979483,6.5294877597
Salt094,SanMateoPRStn,2011,DS,R2,Davao,96.8161820545,13.2582168607,5.978117318,5.5335379926,4.1827119061,4.0677486914,9.1246933413
Salt095,SanMateoPRStn,2011,DS,R2,Davao,91.5178640233,12.9151389468,6.7652826642,4.2501916676,6.0352382639,5.0341295395,8.3047605242
Salt096,SanMateoPRStn,2011,DS,R2,Davao,96.7772489863,12.282775368,3.6942973387,4.0571630084,8.0250422024,3.8575854292,8.0727366723
Salt097,SanMateoPRStn,2011,DS,R2,Davao,112.2313790832,12.6417011342,5.4797227019,5.0763032532,4.9712503848,3.6358363068,7.786661104
Salt098,SanMateoPRStn,2011,DS,R2,Davao,100.7406190286,11.6257058791,5.6587557385,6.2343894519,4.9141727862,4.2801407394,6.7830785544
Salt099,SanMateoPRStn,2011,DS,R2,Davao,102.5214589544,12.9972742976,6.3095548825,5.5638120936,6.1011833817,5.062993304,8.77903868
Salt100,SanMateoPRStn,2011,DS,R2,Davao,104.1338436381,10.6059996357,4.5469162723,3.5752623691,4.6046699178,5.5049332294,7.4325835981
Salt101,SanMateoPRStn,2011,DS,R2,Davao,112.9713683051,11.7856567408,4.6540281732,3.6277012147,3.9993249499,5.4335275625,6.8093842958
Salt102,SanMateoPRStn,2011,DS,R2,Davao,116.1416468119,11.5315829033,5.8566962333,2.9127646608,4.6883343258,6.8496384745,7.319905892
Salt103,SanMateoPRStn,2011,DS,R2,Davao,95.6579992834,12.8178812343,5.8196420358,2.2884210191,6.141336501,4.3395624823,7.0355833827
Salt104,SanMateoPRStn,2011,DS,R2,Davao,107.2121608828,12.4955421243,5.1858500606,4.3697479809,3.7504077781,4.949169063,9.9921241139
Salt105,SanMateoPRStn,2011,DS,R2,Davao,95.5762980949,11.7118987044,5.9133600548,6.7634500983,6.4799938216,5.3668916034,7.7012603606
Salt106,SanMateoPRStn,2011,DS,R2,Davao,118.5873258936,8.8227983793,4.0664432652,4.8383239015,4.0029799566,5.0971564554,10.1812583549
Salt107,SanMateoPRStn,2011,DS,R2,Davao,87.8958600209,11.779579471,5.2423604367,4.2826280722,5.4857220083,4.7943070862,10.5932735295
Salt108,SanMateoPRStn,2011,DS,R2,Davao,107.6234911729,11.510597798,5.6818374487,5.9148540346,3.893844965,3.1605899703,7.3104759496
Salt109,SanMateoPRStn,2011,DS,R2,Davao,101.2927626974,12.2610896386,7.3628982819,3.9224631139,5.4501502058,3.4874202245,8.2753455087
Salt110,SanMateoPRStn,2011,DS,R2,Davao,90.3135353193,12.0625743846,4.670322801,4.1172222103,3.7515576352,4.9798382976,7.2918362144
Salt111,SanMateoPRStn,2011,DS,R2,Davao,112.8515230937,11.516197183,4.8013899762,4.5250191412,6.6510358044,4.7456836597,7.9908134208
Salt112,SanMateoPRStn,2011,DS,R2,Davao,88.2378058519,11.9238719465,3.7663642395,4.7594728634,3.9766197882,6.4105280828,6.8464504821
Salt113,SanMateoPRStn,2011,DS,R2,Davao,101.2763939831,10.5975360714,3.7387730295,7.0926290528,3.9411424151,5.3934428892,8.3107032287
Salt114,SanMateoPRStn,2011,DS,R2,Davao,106.8323232754,11.7111246281,6.3529031663,4.1382342607,4.7077132648,5.8352832426,7.7905700409
Salt115,SanMateoPRStn,2011,DS,R2,Davao,101.7181826728,12.3884841864,4.319014407,4.5048995747,5.0579962726,6.2819649936,7.2600444759
Salt116,SanMateoPRStn,2011,DS,R2,Davao,108.0145686071,12.9022091733,4.7606334281,3.24675044,5.4144855606,6.3000416206,7.6048102215
Salt117,SanMateoPRStn,2011,DS,R2,Davao,104.686198943,10.1318126826,5.1713586488,5.1527718507,3.1037674285,6.0090381873,8.552845283
Salt118,SanMateoPRStn,2011,DS,R2,Davao,78.1462786527,10.6535012392,6.5722286557,5.250489771,5.7377105806,5.0880269916,8.1893555085
Salt119,SanMateoPRStn,2011,DS,R2,Davao,81.0914715549,12.6161580858,6.1752293922,5.0247795467,3.0884014775,5.0489262729,6.8297746631
Salt120,SanMateoPRStn,2011,DS,R2,Davao,114.604902393,11.7524367006,3.1954587606,2.9189036155,5.0772250579,5.2151709373,8.5200650758
Salt121,SanMateoPRStn,2011,DS,R2,Davao,93.1762173574,12.8308568627,3.9603551787,4.6906383661,5.6618738761,5.3068607925,8.5582766445
Salt122,SanMateoPRStn,2011,DS,R2,Davao,92.1977243091,11.7706440844,5.2407901825,2.9823679854,6.3656349157,5.9388574431,10.2131152456
Salt123,SanMateoPRStn,2011,DS,R2,Davao,112.6512103959,13.4131132863,4.7697149585,4.5889844133,4.8226445538,5.5460128755,8.7650670989
Salt124,SanMateoPRStn,2011,DS,R2,Davao,102.6834478275,14.0896951853,6.0980034136,4.5036109814,5.1530723489,4.3158735986,8.3106554365
Salt125,SanMateoPRStn,2011,DS,R2,Davao,122.7181329288,12.4371211915,4.9616444724,5.2420676073,4.644194584,6.1039022893,8.6971062385
Salt126,SanMateoPRStn,2011,DS,R2,Davao,106.6667645623,13.913505721,8.3286629539,4.8551971079,5.3639397982,3.6591616658,6.7198061562
Salt127,SanMateoPRStn,2011,DS,R2,Davao,99.6042788385,12.1354757024,4.82630105,3.8557497393,6.06699081,3.7969948935,7.1292983184
Salt128,SanMateoPRStn,2011,DS,R2,Davao,104.7401616293,10.5243738403,6.1663585576,2.53699943,6.1083587262,4.3810680131,5.8353716592
Salt129,SanMateoPRStn,2011,DS,R2,Davao,94.956845571,11.8709058459,5.0433642772,2.4364355173,3.258124073,4.65921231,10.0937745631
Salt130,SanMateoPRStn,2011,DS,R2,Davao,94.4989801574,13.2503158625,5.5276505463,5.8143347205,5.5405899429,5.475403228,7.7300790875
Salt131,SanMateoPRStn,2011,DS,R2,Davao,108.1487931359,12.3206355473,4.3064088735,4.9676199842,5.6251666618,3.9844752161,8.2741961546
Salt132,SanMateoPRStn,2011,DS,R2,Davao,91.5790895243,12.4253446047,4.7619721623,4.9251868118,5.8608905199,5.534629458,8.1598560059
Salt133,SanMateoPRStn,2011,DS,R2,Davao,102.3060009098,11.7733781307,5.1569546597,5.9297663766,4.0890124505,5.3896020365,8.0806171352
Salt134,SanMateoPRStn,2011,DS,R2,Davao,100.0506434869,11.9793051166,5.3860855958,2.1510277117,5.8622277494,4.2315785551,6.7732553577
Salt135,SanMateoPRStn,2011,DS,R2,Davao,97.1424118257,12.3019918655,5.1072289404,4.3163755986,5.8499233767,5.2796142073,9.0265640704
Salt136,SanMateoPRStn,2011,DS,R2,Davao,103.6477633831,12.3805487467,4.075286416,5.4693508357,5.0490273795,2.982219038,8.8241528176
Salt137,SanMateoPRStn,2011,DS,R2,Davao,91.7686810527,9.9904897299,4.3415338742,5.3792187532,5.5527671834,5.9948383788,6.8664128809
Salt138,SanMateoPRStn,2011,DS,R2,Davao,99.7460081885,11.6614733448,5.358362229,4.7885370443,6.2740332666,6.3028139587,8.4814244439
Salt139,SanMateoPRStn,2011,DS,R2,Davao,93.8719958037,10.8772030009,5.7942271999,5.5516844915,6.0246480039,4.2443879864,7.8174079333
Salt140,SanMateoPRStn,2011,DS,R2,Davao,101.1394420573,13.4723791716,2.5243428104,2.7945307612,2.6186822635,5.9450283853,8.6100749573
Salt141,SanMateoPRStn,2011,DS,R2,Davao,97.4903435986,13.9301034926,6.2858591044,5.9592194828,3.3492522865,4.9276696291,9.40556829
Salt142,SanMateoPRStn,2011,DS,R2,Davao,103.2800235459,11.708979181,5.0028660432,4.1473909519,5.8987336218,5.29117405,7.5399778305
Salt143,SanMateoPRStn,2011,DS,R2,Davao,95.7002770753,11.1793989319,6.2342325882,5.0581936491,5.1737543868,2.6473860991,6.7734249324
Salt144,SanMateoPRStn,2011,DS,R2,Davao,84.8101089449,10.5554402275,5.9028690745,6.4256642296,6.1757616025,5.5368199883,9.6936097834
Salt145,SanMateoPRStn,2011,DS,R2,Davao,100.6491407396,12.3240400312,4.3866095891,5.9074810778,5.4948301283,5.7779595408,7.4345097353
Salt146,SanMateoPRStn,2011,DS,R2,Davao,94.8610376677,11.363900605,4.6010241796,4.6151730868,4.8702234974,4.5247398463,7.6510748429
Salt147,SanMateoPRStn,2011,DS,R2,Davao,98.1263513642,12.59604426,6.669038394,7.3268050865,3.0085132951,4.8449953618,8.8014119517
Salt148,SanMateoPRStn,2011,DS,R2,Davao,79.9956888627,12.5231539102,4.9446759628,5.5652806592,6.7141410545,5.482609033,6.9413129142
Salt149,SanMateoPRStn,2011,DS,R2,Davao,104.7466386893,10.3409302687,5.4651405408,5.0824866214,4.1450418586,5.5576867001,8.1265564952
Salt150,SanMateoPRStn,2011,DS,R2,Davao,101.5999154965,11.3803791457,4.4148821629,6.7877757575,4.582065787,4.7118945447,7.5506884078
Salt151,SanMateoPRStn,2011,DS,R2,Davao,97.2559736065,13.0710526504,5.832458813,4.8929955437,5.0920277491,4.4822500701,7.8459182605
Salt152,SanMateoPRStn,2011,DS,R2,Davao,104.1414463857,13.3201464621,5.4934616498,3.2394036482,5.5594582502,5.7371479084,7.9629811668
Salt153,SanMateoPRStn,2011,DS,R2,Davao,113.5302998321,11.5525258322,6.1303114282,4.6904889197,2.7409819303,5.2758865582,8.578678291
Salt154,SanMateoPRStn,2011,DS,R2,Davao,94.712351331,10.3525251821,5.0952981459,4.2257284825,6.3969298047,2.8798874386,8.7598688139
Salt155,SanMateoPRStn,2011,DS,R2,Davao,129.1645093676,10.5439921035,4.959716085,4.4268799014,6.3125311493,5.3129456401,9.4291463471
Salt156,SanMateoPRStn,2011,DS,R2,Davao,101.3412767292,10.3341247813,5.5548028172,6.8603189517,6.1930603805,4.3244912603,7.6834907005
Salt157,SanMateoPRStn,2011,DS,R2,Davao,103.1611073802,12.0621687746,4.5713238934,5.0323698349,6.3589413812,4.8323694679,9.0452788503
Salt158,SanMateoPRStn,2011,DS,R2,Davao,105.2337064787,10.9666055735,3.9516404258,5.822517049,4.5067965652,5.1888339584,7.0632993927
